set,group,exam,instance,NC,RF,RS,model,heuristic,config,dominance,solved,makespan,time,expand_number,generated_number,depth,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned,run_date,machine,source_file
j60,8,3,j608_3,1.5,0.5,1.0,TT,CP,ttdr,True,True,79,0.451892,15957,44932,63,7983,75791,464,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,8,4,j608_4,1.5,0.5,1.0,TT,CP,ttdr,True,True,64,32.5846,420027,2672876,63,597763,1451598,2482,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,8,5,j608_5,1.5,0.5,1.0,TT,CP,ttdr,True,True,83,0.1616,7576,16505,63,4450,36601,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,8,6,j608_6,1.5,0.5,1.0,TT,CP,ttdr,True,True,56,0.153468,1980,13956,63,1140,6495,62,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,8,7,j608_7,1.5,0.5,1.0,TT,CP,ttdr,True,True,62,9.96615,219673,872775,63,122563,1508843,2644,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,8,8,j608_8,1.5,0.5,1.0,TT,CP,ttdr,True,True,66,2.50383,87353,225875,63,27357,561846,14,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,8,9,j608_9,1.5,0.5,1.0,TT,CP,ttdr,True,True,58,2.76582,57504,238021,63,28746,330091,59,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,8,10,j608_10,1.5,0.5,1.0,TT,CP,ttdr,True,True,97,2.73131,62619,270658,63,18948,170520,3498,1,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,1,j609_1,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.002,1192028,14134179,,893379,631895,170746,1,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,2,j609_2,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,1780835,16968307,,1291814,1864637,955718,4,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,3,j609_3,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,1094378,13184013,,535948,738017,423017,9,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,4,j609_4,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,954971,10622731,,525751,466955,425191,6008,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,5,j609_5,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,1119066,14228741,,710073,510886,285006,12551,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,6,j609_6,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,1316944,12788230,,801810,983024,365041,33,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,7,j609_7,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,1202434,13991762,,983538,568316,326539,18216,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,8,j609_8,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,1880896,21353569,,1851449,2160170,909333,89,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,9,j609_9,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.0,1437444,20387009,,1163564,840010,1031898,2424,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,9,10,j609_10,1.5,0.75,0.2,TT,CP,ttdr,True,False,,300.001,1285208,11049854,,719621,902681,904228,23212,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,1,j6010_1,1.5,0.75,0.5,TT,CP,ttdr,True,True,85,3.09533,47437,310566,63,35765,22794,757,8,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,2,j6010_2,1.5,0.75,0.5,TT,CP,ttdr,True,True,62,0.678606,6436,64776,63,9898,6248,231,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,3,j6010_3,1.5,0.75,0.5,TT,CP,ttdr,True,False,,300.001,600222,4707462,,229562,369243,39527,26,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,4,j6010_4,1.5,0.75,0.5,TT,CP,ttdr,True,False,,300.0,1251579,8500174,,615396,1107220,134645,464,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,5,j6010_5,1.5,0.75,0.5,TT,CP,ttdr,True,True,79,0.216318,2788,22016,63,996,1788,121,3,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,6,j6010_6,1.5,0.75,0.5,TT,CP,ttdr,True,True,67,1.1757,16213,114628,63,10961,8193,296,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,7,j6010_7,1.5,0.75,0.5,TT,CP,ttdr,True,False,,300.0,545374,3222784,,242187,359856,7361,83,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,8,j6010_8,1.5,0.75,0.5,TT,CP,ttdr,True,False,,300.0,2295952,17615281,,3255941,3892931,1077230,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,9,j6010_9,1.5,0.75,0.5,TT,CP,ttdr,True,False,,300.001,778504,7090271,,572044,446343,52933,270,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,10,10,j6010_10,1.5,0.75,0.5,TT,CP,ttdr,True,False,,300.001,745135,5399407,,600005,645015,22603,132,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,1,j6011_1,1.5,0.75,0.7,TT,CP,ttdr,True,True,71,7.10168,59754,426377,63,50326,74056,3395,51,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,2,j6011_2,1.5,0.75,0.7,TT,CP,ttdr,True,True,61,0.0120835,304,1183,63,295,490,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,3,j6011_3,1.5,0.75,0.7,TT,CP,ttdr,True,False,,300.0,1372728,7857267,,802270,2265882,158248,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,4,j6011_4,1.5,0.75,0.7,TT,CP,ttdr,True,True,69,0.0397032,694,4083,63,460,685,15,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,5,j6011_5,1.5,0.75,0.7,TT,CP,ttdr,True,False,,300.0,991648,4257485,,309958,1464186,86156,1035,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,6,j6011_6,1.5,0.75,0.7,TT,CP,ttdr,True,True,70,6.7851,75433,532603,63,58837,120800,8620,35,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,7,j6011_7,1.5,0.75,0.7,TT,CP,ttdr,True,True,70,12.7963,122989,699969,63,50530,254742,4100,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,8,j6011_8,1.5,0.75,0.7,TT,CP,ttdr,True,False,,300.0,737061,3485376,,283756,719468,15556,150,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,9,j6011_9,1.5,0.75,0.7,TT,CP,ttdr,True,True,62,0.56762,18116,51147,63,7074,68334,7,4,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,11,10,j6011_10,1.5,0.75,0.7,TT,CP,ttdr,True,True,58,0.490689,4078,40042,63,3260,8581,625,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,1,j6012_1,1.5,0.75,1.0,TT,CP,ttdr,True,True,59,1.28089,16335,91532,63,24360,90881,8,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,2,j6012_2,1.5,0.75,1.0,TT,CP,ttdr,True,True,58,2.09997,48498,159663,63,34932,266290,38,2,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,3,j6012_3,1.5,0.75,1.0,TT,CP,ttdr,True,True,75,0.478763,12607,40509,63,5879,60498,1,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,4,j6012_4,1.5,0.75,1.0,TT,CP,ttdr,True,True,69,4.16149,126574,294461,63,48932,876492,22,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,5,j6012_5,1.5,0.75,1.0,TT,CP,ttdr,True,True,63,0.169985,4172,15095,63,1677,20927,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,6,j6012_6,1.5,0.75,1.0,TT,CP,ttdr,True,True,54,0.487471,5638,35812,63,6913,31111,3,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,7,j6012_7,1.5,0.75,1.0,TT,CP,ttdr,True,True,71,7.06943,220242,541373,63,76508,1431722,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,8,j6012_8,1.5,0.75,1.0,TT,CP,ttdr,True,True,60,23.2044,494364,1799677,63,325766,3073709,9155,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,9,j6012_9,1.5,0.75,1.0,TT,CP,ttdr,True,True,59,6.08523,84763,496886,63,35292,462139,735,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,12,10,j6012_10,1.5,0.75,1.0,TT,CP,ttdr,True,True,79,0.321198,11067,26773,63,4807,64201,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,1,j6013_1,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.0,1246642,15132938,,856565,516918,497173,49,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,2,j6013_2,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.0,1137408,15961622,,465282,106945,128244,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,3,j6013_3,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.0,1140557,14341936,,890907,452285,161378,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,4,j6013_4,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.0,1081811,14775235,,488757,349195,258896,2341,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,5,j6013_5,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.0,1187266,13356483,,769173,461414,154346,6107,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,6,j6013_6,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.001,1058248,11634665,,562600,375215,184055,4919,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,7,j6013_7,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.0,1125909,16377277,,857335,665876,601730,2026,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,8,j6013_8,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.001,772540,8065430,,511409,210162,160967,826,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,9,j6013_9,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.003,1048392,11010020,,470468,360460,236900,22832,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,13,10,j6013_10,1.5,1.0,0.2,TT,CP,ttdr,True,False,,300.0,931826,10749559,,426541,235722,86502,841,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,1,j6014_1,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.0,748819,8125795,,460855,359190,43894,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,2,j6014_2,1.5,1.0,0.5,TT,CP,ttdr,True,True,65,83.5579,315947,2340108,63,120376,117672,10102,1028,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,3,j6014_3,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.0,920139,9259544,,638184,554674,13508,660,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,4,j6014_4,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.0,613608,5696337,,321373,224546,17777,13,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,5,j6014_5,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.0,1342894,12434954,,1206421,1829540,29231,27,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,6,j6014_6,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.001,827199,6862751,,485774,418887,83118,2,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,7,j6014_7,1.5,1.0,0.5,TT,CP,ttdr,True,True,69,2.91279,24727,202234,63,11918,18311,5038,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,8,j6014_8,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.002,575167,1875697,,99337,366849,25552,321,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,9,j6014_9,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.001,633558,4813764,,323276,318503,25751,1,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,14,10,j6014_10,1.5,1.0,0.5,TT,CP,ttdr,True,False,,300.001,517877,4205756,,223854,158833,861,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,1,j6015_1,1.5,1.0,0.7,TT,CP,ttdr,True,True,84,0.364882,3733,30876,63,1640,2970,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,2,j6015_2,1.5,1.0,0.7,TT,CP,ttdr,True,False,,300.001,379845,1840105,,134202,238780,80451,32,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,3,j6015_3,1.5,1.0,0.7,TT,CP,ttdr,True,False,,300.001,700519,3439586,,268680,1313907,2593,3,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,4,j6015_4,1.5,1.0,0.7,TT,CP,ttdr,True,True,75,11.5985,100423,721258,63,118595,86316,741,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,5,j6015_5,1.5,1.0,0.7,TT,CP,ttdr,True,True,70,0.120887,2584,9539,63,2314,16493,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,6,j6015_6,1.5,1.0,0.7,TT,CP,ttdr,True,False,,300.002,723160,4150174,,388344,478985,57254,13,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,7,j6015_7,1.5,1.0,0.7,TT,CP,ttdr,True,False,,300.001,807699,7300808,,482552,397319,72146,1125,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,8,j6015_8,1.5,1.0,0.7,TT,CP,ttdr,True,False,,300.001,589246,3080114,,343572,573831,3778,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,9,j6015_9,1.5,1.0,0.7,TT,CP,ttdr,True,True,72,7.34848,84007,486697,63,88751,432614,6674,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,15,10,j6015_10,1.5,1.0,0.7,TT,CP,ttdr,True,True,61,221.817,489141,4089078,63,484720,291059,4439,87,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,1,j6016_1,1.5,1.0,1.0,TT,CP,ttdr,True,True,64,0.0892492,1465,6691,63,833,6338,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,2,j6016_2,1.5,1.0,1.0,TT,CP,ttdr,True,True,64,4.99317,96964,338917,63,42593,605418,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,3,j6016_3,1.5,1.0,1.0,TT,CP,ttdr,True,True,53,0.593572,11273,41286,63,6515,58234,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,4,j6016_4,1.5,1.0,1.0,TT,CP,ttdr,True,True,60,1.11016,18970,77379,63,8758,98727,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,5,j6016_5,1.5,1.0,1.0,TT,CP,ttdr,True,True,66,6.56141,135663,408678,63,108233,980843,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,6,j6016_6,1.5,1.0,1.0,TT,CP,ttdr,True,True,66,0.0867414,1277,6595,63,936,5024,1,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,7,j6016_7,1.5,1.0,1.0,TT,CP,ttdr,True,True,82,0.620212,13054,48531,63,7323,43908,28,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,8,j6016_8,1.5,1.0,1.0,TT,CP,ttdr,True,True,68,0.645428,11312,44846,63,6517,64013,17,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,9,j6016_9,1.5,1.0,1.0,TT,CP,ttdr,True,True,54,1.33989,18375,98047,63,23943,76072,0,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,16,10,j6016_10,1.5,1.0,1.0,TT,CP,ttdr,True,True,68,0.440393,7598,30864,63,10881,27306,16,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,1,j6017_1,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,5286726,20071351,,3071832,14769814,1809861,3151,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,2,j6017_2,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,4022759,18318954,,2466393,12808405,710554,1139,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,3,j6017_3,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,4476187,24654675,,2955862,14271201,2491314,3862,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,4,j6017_4,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,6207161,23024050,,3713205,24043148,2053574,375,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,5,j6017_5,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,4845352,18142516,,2678350,9798407,1329334,1201510,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,6,j6017_6,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,4249602,23926252,,2967316,14569898,1993604,220,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,7,j6017_7,1.8,0.25,0.2,TT,CP,ttdr,True,True,83,34.9029,526603,3152603,63,522032,1233757,239606,51084,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,8,j6017_8,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,3920312,21466736,,2467144,13564089,1639438,21580,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,9,j6017_9,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,3843295,15656452,,1645014,7836473,1137049,7724,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,17,10,j6017_10,1.8,0.25,0.2,TT,CP,ttdr,True,False,,300.0,5001239,25815999,,4125979,17277385,2696420,465849,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,18,1,j6018_1,1.8,0.25,0.5,TT,CP,ttdr,True,False,,300.0,8859431,23485998,,3666385,36713575,1851571,1518,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,18,2,j6018_2,1.8,0.25,0.5,TT,CP,ttdr,True,True,69,156.87,2904993,11378034,63,1488636,9389532,1375697,7612,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,18,3,j6018_3,1.8,0.25,0.5,TT,CP,ttdr,True,True,77,0.527136,10771,47758,63,5735,52533,62,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,18,4,j6018_4,1.8,0.25,0.5,TT,CP,ttdr,True,True,71,0.117119,1701,10922,63,1311,4106,2,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
j60,18,5,j6018_5,1.8,0.25,0.5,TT,CP,ttdr,True,False,,300.0,6413920,21018725,,3330072,31501777,473545,0,2026-07-31,university,data/university_compute_real_final_resluts/tt/2026-07-31_j60_g1-48_e1-10_tt_j60_ttdr_cp.csv
