group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
28,1,0.000738065,True,92,63,264,63,TT2,j60,LBMAX_DP,0,0,0,133
28,2,0.00076372,True,64,66,269,63,TT2,j60,LBMAX_DP,0,0,0,232
28,3,0.000749994,True,72,65,274,63,TT2,j60,LBMAX_DP,0,0,0,114
28,4,0.000617716,True,84,63,221,63,TT2,j60,LBMAX_DP,0,0,0,170
28,5,0.000676838,True,71,63,238,63,TT2,j60,LBMAX_DP,0,0,0,226
28,6,0.000608879,True,89,63,207,63,TT2,j60,LBMAX_DP,0,0,0,148
28,7,0.000641532,True,75,63,228,63,TT2,j60,LBMAX_DP,0,0,0,198
28,8,0.00263617,True,62,275,1200,63,TT2,j60,LBMAX_DP,94,0,0,546
28,9,0.000731172,True,74,63,257,63,TT2,j60,LBMAX_DP,0,0,0,155
28,10,0.000964788,True,74,63,349,63,TT2,j60,LBMAX_DP,0,0,0,142
29,1,300,False,0,13511960,73809018,0,TT2,j60,LBMAX_DP,21823829,447655,0,34543126
29,2,300,False,0,16488244,85446079,0,TT2,j60,LBMAX_DP,29126408,1232888,0,35390393
29,3,300,False,0,11721016,76899635,0,TT2,j60,LBMAX_DP,21551166,425619,0,30284185
29,4,300,False,0,14547056,83687389,0,TT2,j60,LBMAX_DP,25546706,1046942,0,32237788
29,5,300,False,0,12745387,74138753,0,TT2,j60,LBMAX_DP,30816609,1083559,0,25139428
29,6,300,False,0,12579622,81087528,0,TT2,j60,LBMAX_DP,28023470,857785,0,16171701
